Sequence Name	Annotation GO ID
TU24821	
TU24822	
TU24823	
TU24824	
TU24825	
TU24820	
TU24827	GO:0005634,GO:0005759,GO:0030488,GO:0052906
TU24826	GO:0042254
TU24828	GO:0042254
TU24829	GO:0003924,GO:0005525
TU24830	GO:0003924,GO:0005525
TU24831	
TU24832	
TU24834	
TU24833	
TU24835	
TU24836	GO:0003677,GO:0006355,GO:0046983
TU24837	
TU24838	
TU24839	
TU24840	
TU24841	
TU24842	
TU24843	
TU24844	
TU24845	
TU24846	
TU24847	
TU24848	
TU24850	
TU24849	
TU24851	
TU24852	
TU24853	GO:0005886,GO:0016021
TU24854	
TU24855	
TU24856	GO:0003779,GO:0005737,GO:0005856,GO:0005886,GO:0005912,GO:0009887,GO:0030182
TU24857	
TU24860	GO:0003676
TU24859	GO:0003676
TU24861	
TU24858	GO:0003676
TU24862	
TU24863	
TU24864	GO:0016021
TU24867	GO:0016021
TU24865	GO:0016021
TU24866	GO:0016021
TU24868	GO:0003676
TU24869	
TU24870	GO:0003993
TU24871	
TU24874	
TU24873	
TU24872	
TU24875	
TU24877	
TU24879	
TU24876	
TU24878	
TU24880	
TU24881	GO:0016021,GO:0022857,GO:0055085
TU24883	GO:0016021,GO:0022857,GO:0055085
TU24882	
TU24884	GO:0005975,GO:0016787
TU24885	GO:0005975,GO:0016798
TU24886	GO:0004568,GO:0005975,GO:0008061
TU24887	
TU24888	
TU24889	GO:0004497,GO:0005506,GO:0016020,GO:0016705,GO:0020037
TU24892	GO:0004497,GO:0005506,GO:0016020,GO:0016705,GO:0020037
TU24891	GO:0004497,GO:0005506,GO:0016020,GO:0016705,GO:0020037
TU24890	
TU24893	GO:0000139,GO:0008146,GO:0016021
TU24894	GO:0004843,GO:0016579
TU24895	GO:0004843,GO:0016579
TU24896	GO:0004843,GO:0016579
TU24897	GO:0004843,GO:0016579
TU24898	
TU24899	GO:0003824
TU24900	GO:0016787
TU24906	
TU24909	GO:0005515
TU24910	GO:0004181,GO:0006508,GO:0008270
TU24907	GO:0005515
TU24908	GO:0005515
TU24903	GO:0005515
TU24902	
TU24904	GO:0005515
TU24901	
TU24905	
TU24911	
TU24912	GO:0005887,GO:0006828,GO:0015279,GO:0034703,GO:0051480,GO:0070588,GO:0070679
TU24913	GO:0005515,GO:0005887,GO:0006828,GO:0015279,GO:0034703,GO:0051480,GO:0070588,GO:0070679
TU24914	
TU24915	GO:0005515,GO:0006807,GO:0043170,GO:0044238,GO:0048188
TU24916	
TU24917	GO:0000049,GO:0004813,GO:0005524,GO:0005737,GO:0006419,GO:0008270
TU24918	GO:0000049,GO:0004813,GO:0005524,GO:0005737,GO:0006419,GO:0008270
TU24919	GO:0000287,GO:0003924,GO:0005525
TU24920	GO:0005737,GO:0008180,GO:0010387
TU24921	
TU24922	
TU24924	GO:0005096
TU24923	
TU24930	
TU24933	
TU24932	
TU24931	
TU24925	
TU24926	
TU24927	
TU24929	
TU24928	
TU24934	
TU24936	
TU24937	GO:0006397
TU24938	GO:0006397
TU24935	GO:0003676,GO:0015074
TU24939	GO:0003677,GO:0003723,GO:0046872
TU24942	
TU24943	
TU24944	
TU24940	
TU24941	
TU24945	
TU24946	GO:0005730
TU24947	GO:0005730
TU24949	GO:0005730
TU24948	GO:0005730
TU24950	
TU24951	GO:0016021,GO:0035091
TU24952	GO:0042302
TU24954	GO:0042302
TU24955	GO:0042302
TU24953	
TU24956	
TU24966	GO:0008194
TU24958	GO:0008194
TU24957	GO:0008194,GO:0016020
TU24959	GO:0008194,GO:0016020
TU24960	GO:0008194,GO:0016020
TU24962	GO:0005813,GO:0007098
TU24961	GO:0005813,GO:0007098
TU24963	
TU24965	
TU24964	
TU24967	GO:0002151,GO:0005515,GO:0031011,GO:0071339
TU24968	GO:0002151,GO:0005515,GO:0031011,GO:0071339
TU24972	
TU24973	GO:0005515,GO:0005737,GO:0006417
TU24974	GO:0005515,GO:0005737,GO:0006417
TU24969	GO:0003924,GO:0005525,GO:0005737,GO:0006417
TU24970	GO:0003924,GO:0005525,GO:0005737,GO:0006417
TU24971	GO:0003924,GO:0005525
TU24975	GO:0005515
TU24976	GO:0005515
TU24977	GO:0005576,GO:0006644,GO:0047498,GO:0050482
TU24978	GO:0004623,GO:0006644,GO:0050482
TU24979	GO:0005515,GO:0008168,GO:0032259,GO:0043229,GO:0046872
TU24980	GO:0005515,GO:0008168,GO:0032259,GO:0043229,GO:0046872
TU24981	GO:0006488,GO:0016021,GO:0016740,GO:0031965,GO:0043541
TU24983	
TU24982	
TU24985	
TU24984	GO:0016491
TU24988	GO:0003676
TU24989	GO:0003676
TU24990	GO:0003676
TU24991	
TU24994	
TU24986	GO:0003676
TU24987	
TU24992	
TU24993	
TU24995	GO:0016021
TU24996	GO:0016021
TU24997	GO:0015031,GO:0016020,GO:0035091
TU24998	GO:0006260,GO:0006281,GO:0035101
TU24999	GO:0006260,GO:0006281,GO:0035101
TU25000	
TU25001	
TU25002	
TU25003	GO:0004252,GO:0006508,GO:0016021
TU25006	GO:0005737,GO:0018738,GO:0046294,GO:0052689
TU25007	GO:0005737,GO:0018738,GO:0046294,GO:0052689
TU25005	GO:0003743,GO:0005515,GO:0006413,GO:0006417
TU25004	GO:0003743,GO:0005515,GO:0006413,GO:0006417
TU25009	GO:0004497,GO:0005777,GO:0008218,GO:0016021
TU25011	GO:0004497,GO:0005777,GO:0008218,GO:0016021
TU25010	GO:0004497,GO:0005777,GO:0008218,GO:0016021
TU25008	
TU25012	GO:0006508,GO:0046872
TU25013	GO:0006508,GO:0046872
TU25014	GO:0006508,GO:0046872
TU25015	GO:0005515
TU25016	GO:0005515
TU25017	GO:0006508,GO:0008236
TU25021	GO:0016020
TU25024	GO:0005096,GO:0005737,GO:0043547
TU25018	
TU25019	
TU25020	
TU25022	GO:0005096,GO:0005737,GO:0043547
TU25023	GO:0005096,GO:0005737,GO:0043547
TU25025	
TU25026	GO:0002224,GO:0003953,GO:0004888,GO:0005515,GO:0016021
TU25027	GO:0002224,GO:0004888,GO:0005515,GO:0016021
TU25029	
TU25030	GO:0004198,GO:0005737,GO:0006508
TU25031	GO:0003777,GO:0004198,GO:0005524,GO:0006508,GO:0007018,GO:0008017
TU25032	GO:0003777,GO:0004198,GO:0005524,GO:0006508,GO:0007018,GO:0008017
TU25028	
TU25035	GO:0007009
TU25033	GO:0007009
TU25034	GO:0007009
TU25036	
TU25037	GO:0005509
TU25038	
TU25039	
TU25040	
TU25041	
TU25042	GO:0005515,GO:0008191,GO:0016021,GO:1904684
TU25043	GO:0005085,GO:0050790
TU25045	GO:0006259
TU25044	GO:0006259
TU25046	
TU25047	GO:0004814,GO:0005524,GO:0005737,GO:0006420
TU25048	GO:0003677,GO:0006355
TU25049	GO:0003677,GO:0006355
TU25050	GO:0003677,GO:0006355
TU25051	GO:0003677,GO:0006355
TU25052	GO:0003677,GO:0006355
TU25053	GO:0003677,GO:0006355
TU25054	
TU25055	
TU25056	
TU25057	
TU25058	GO:0000347,GO:0006397,GO:0006406
TU25059	GO:0000347,GO:0006397,GO:0006406
TU25060	GO:0000347,GO:0006397,GO:0006406
TU25062	GO:0003723,GO:0005634,GO:0005737,GO:0008152,GO:0046872,GO:0106335
TU25061	GO:0003723,GO:0008168
TU25063	GO:0003723,GO:0008168
TU25064	
TU25065	
TU25066	
TU25068	
TU25067	
TU25091	GO:0005509,GO:0008017,GO:0045104
TU25072	GO:0005509,GO:0008017,GO:0045104
TU25073	GO:0005509,GO:0008017,GO:0045104
TU25074	GO:0005509,GO:0008017,GO:0045104
TU25075	GO:0005509,GO:0008017,GO:0045104
TU25076	GO:0005509,GO:0008017,GO:0045104
TU25077	GO:0005509,GO:0008017,GO:0045104
TU25078	GO:0005509,GO:0008017,GO:0045104
TU25079	GO:0005509,GO:0008017,GO:0045104
TU25080	GO:0005509,GO:0008017,GO:0045104
TU25081	GO:0005509,GO:0008017,GO:0045104
TU25082	GO:0005509,GO:0008017,GO:0045104
TU25083	GO:0005509,GO:0008017,GO:0045104
TU25084	GO:0005509,GO:0008017,GO:0045104
TU25085	GO:0005509,GO:0008017,GO:0045104
TU25086	GO:0005509,GO:0008017,GO:0045104
TU25087	GO:0005509,GO:0008017,GO:0045104
TU25088	GO:0005509,GO:0008017,GO:0045104
TU25089	GO:0005509,GO:0008017,GO:0045104
TU25090	GO:0005509,GO:0008017,GO:0045104
TU25093	GO:0005509,GO:0008017,GO:0045104
TU25092	GO:0005509,GO:0008017,GO:0045104
TU25069	
TU25070	
TU25071	
TU25094	GO:0003779,GO:0005509,GO:0005737,GO:0005856,GO:0008017,GO:0016020,GO:0042995,GO:0045104
TU25096	GO:0045104
TU25097	GO:0045104
TU25095	GO:0005509,GO:0005737,GO:0005856,GO:0008017,GO:0045104
TU25099	GO:0003779,GO:0005198,GO:0005509,GO:0005737,GO:0005882,GO:0008017,GO:0016020,GO:0030056,GO:0031122,GO:0042060,GO:0042995,GO:0045104
TU25098	GO:0005856,GO:0008092,GO:0045104
TU25100	
TU25104	
TU25103	
TU25102	
TU25101	
TU25105	
TU25107	
TU25106	
TU25108	
TU25109	GO:0005515,GO:0006986,GO:0016021
TU25110	GO:0000076,GO:0005634,GO:0006974,GO:0048478
TU25111	GO:0005515,GO:0005795
TU25112	
TU25113	
TU25114	GO:0003743,GO:0003924,GO:0005525,GO:0006413
TU25115	GO:0003743,GO:0003924,GO:0005525,GO:0006413
TU25116	
TU25117	GO:0002953,GO:0016311
TU25119	GO:0005515,GO:0006511,GO:0009966,GO:0016567,GO:0061630
TU25120	GO:0005515,GO:0006511,GO:0009966,GO:0016567,GO:0061630
TU25118	
TU25121	
TU25122	GO:0004842,GO:0044267
TU25123	GO:0005643,GO:0016973
TU25124	GO:0006511,GO:0007275
TU25125	GO:0006511,GO:0007275
TU25126	GO:0016020
TU25127	GO:0003676
TU25128	GO:0003676
TU25129	
TU25130	GO:0006508,GO:0008234
TU25133	GO:0006508,GO:0008234
TU25134	GO:0006508,GO:0008234
TU25132	GO:0006508,GO:0008234
TU25131	GO:0006508,GO:0008234
TU25135	
TU25138	GO:0006508,GO:0008234
TU25136	GO:0006508,GO:0008234
TU25137	GO:0006508,GO:0008234
TU25139	
TU25141	
TU25140	
TU25142	
TU25143	GO:0000122,GO:0000978,GO:0000981,GO:0005634,GO:0005667,GO:0030514,GO:0046332
TU25144	GO:0000122,GO:0000978,GO:0000981,GO:0005634,GO:0005667,GO:0030514,GO:0046332
TU25145	GO:0003676,GO:0004439,GO:0046855,GO:0046856,GO:0048488,GO:0098793
TU25146	
TU25147	
TU25148	GO:0005220,GO:0005789,GO:0016021,GO:0048016,GO:0051209,GO:0070679
TU25149	GO:0005220,GO:0005789,GO:0016021,GO:0048016,GO:0051209,GO:0070679
TU25150	GO:0008137,GO:0022900
TU25151	
TU25152	
TU25153	
TU25154	
TU25155	
TU25156	
TU25157	GO:0003676,GO:0003724,GO:0005524,GO:0005730,GO:0016887
TU25158	GO:0003920,GO:0006144,GO:0006163,GO:0046872,GO:1902560
TU25159	
TU25160	
TU25161	GO:0003676
TU25164	
TU25165	
TU25166	
TU25162	
TU25163	
TU25167	
TU25171	
TU25172	
TU25173	
TU25175	GO:0016021,GO:0016787
TU25168	
TU25174	GO:0016021,GO:0016787
TU25170	GO:0016021,GO:0016787
TU25169	GO:0016021,GO:0016787
TU25177	GO:0007399,GO:0016021,GO:0030154,GO:0030215
TU25176	GO:0007399,GO:0016021,GO:0030154,GO:0030215
TU25178	
TU25179	
TU25180	
TU25181	
TU25182	GO:0005096,GO:0050790,GO:0051056
TU25184	
TU25185	
TU25183	
TU25186	GO:0003746,GO:0005515,GO:0006414,GO:0006749
TU25187	
TU25189	
TU25188	
TU25190	GO:0003677,GO:0005634,GO:0006352
TU25191	
TU25192	
TU25193	
TU25194	GO:0003779,GO:0030036
TU25195	GO:0003779,GO:0030036
TU25196	GO:0030036
TU25197	
TU25198	GO:0008168,GO:0016020,GO:0032259
TU25200	
TU25199	
TU25201	
TU25202	GO:0005743,GO:0006120,GO:0070469
TU25203	
TU25204	GO:0016021
TU25205	GO:0016021
TU25209	GO:0008289,GO:0016021,GO:0031902
TU25210	GO:0008289,GO:0016021,GO:0031902
TU25206	GO:0003676
TU25207	GO:0004679,GO:0005524,GO:0006468
TU25211	
TU25208	
TU25212	
TU25213	
TU25216	
TU25214	GO:0003676,GO:0005524
TU25215	GO:0003676,GO:0005524
TU25217	GO:0003676,GO:0005524
TU25218	GO:0003676,GO:0005524
TU25219	GO:0003676,GO:0005524
TU25222	GO:0003676,GO:0005524
TU25220	GO:0003676,GO:0005524
TU25221	GO:0003676,GO:0005524
TU25223	
TU25225	
TU25224	GO:0003723,GO:0007624,GO:0009897,GO:0016491
TU25226	GO:0004843,GO:0016579
TU25227	
TU25228	GO:0000278,GO:0000775,GO:0005634
TU25231	GO:0003824
TU25230	GO:0003824
TU25229	
TU25232	GO:0005096,GO:0043547,GO:1902936
TU25233	GO:0006396
TU25234	
TU25235	
TU25238	
TU25239	
TU25240	
TU25237	
TU25236	
TU25241	
TU25242	
TU25243	GO:0000993,GO:0003682,GO:0005634,GO:0006325,GO:0010390,GO:0010506,GO:1904263
TU25245	GO:0005515
TU25244	GO:0005515
TU25246	
TU25247	
TU25248	GO:0003676
TU25251	GO:0000981,GO:0003677,GO:0005634,GO:0006357
TU25252	GO:0000981,GO:0003677,GO:0005634,GO:0006357
TU25249	
TU25250	
TU25253	GO:0004129,GO:0005751,GO:0009987
TU25254	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0007399,GO:0009605,GO:0046872,GO:0048468
TU25255	GO:0004518
TU25256	GO:0004518
TU25257	GO:0004518
TU25258	GO:0004518
TU25259	
TU25260	
TU25261	
TU25262	
TU25263	
TU25264	
TU25265	
TU25266	
TU25268	
TU25267	
TU25269	
TU25271	
TU25270	
TU25272	
TU25273	
TU25274	
TU25281	
TU25283	
TU25284	
TU25286	
TU25277	GO:0006464
TU25285	GO:0006464
TU25280	GO:0006464
TU25282	GO:0006464
TU25278	GO:0006464
TU25279	GO:0006464
TU25275	GO:0000717,GO:0003678,GO:0003684,GO:0005524,GO:0005634,GO:0006366,GO:0006979,GO:0009411,GO:0016887,GO:0033683,GO:0045951
TU25276	GO:0003676
TU25294	
TU25288	GO:0006464
TU25292	GO:0005524,GO:0006464
TU25289	GO:0006464
TU25291	GO:0006464
TU25293	GO:0005524,GO:0006464
TU25287	GO:0006464
TU25290	GO:0005524,GO:0006464
TU25295	
TU25297	GO:0005886,GO:0006865,GO:0015171
TU25296	GO:0003333,GO:0005886,GO:0015171,GO:0016021
TU25298	
TU25299	
TU25300	GO:0006886,GO:0031267
TU25301	GO:0004518,GO:0046872
TU25302	GO:0004518,GO:0046872
TU25303	GO:0004518,GO:0046872
TU25304	GO:0004518,GO:0046872
TU25305	
TU25306	
TU25307	
TU25308	
TU25309	
TU25310	
TU25312	
TU25311	
TU25318	GO:0005634,GO:0005694,GO:0018024,GO:0034968
TU25315	GO:0016740,GO:0043229
TU25317	GO:0004672,GO:0005515,GO:0005524,GO:0006468
TU25313	
TU25316	GO:0004672,GO:0005515,GO:0005524,GO:0006468
TU25314	
TU25321	GO:0005515,GO:0005634,GO:0005694,GO:0018024,GO:0034968
TU25322	
TU25320	GO:0005515,GO:0005634,GO:0005694,GO:0018024,GO:0034968
TU25319	GO:0005515,GO:0005634,GO:0005694,GO:0018024,GO:0034968
TU25323	GO:0005737,GO:0005874,GO:0007017,GO:0030286
TU25324	
TU25330	GO:0016020,GO:0016757
TU25326	GO:0016021,GO:0016757
TU25329	GO:0016021,GO:0016757
TU25327	GO:0016021,GO:0016757
TU25325	GO:0016021,GO:0016757
TU25328	GO:0016021,GO:0016757
TU25331	
TU25332	GO:0004867,GO:0005615,GO:0010951
TU25333	
TU25334	
TU25335	GO:0042254
TU25339	GO:0005179,GO:0005576,GO:0007165
TU25338	GO:0016021
TU25336	
TU25337	
TU25340	GO:0005634,GO:0006355,GO:0030374,GO:0046983
TU25342	GO:0005634,GO:0006355,GO:0030374,GO:0046983
TU25345	GO:0005634,GO:0006355,GO:0030374,GO:0046983
TU25346	GO:0005634,GO:0006355,GO:0030374,GO:0046983
TU25343	GO:0005634,GO:0006355,GO:0030374,GO:0046983
TU25341	GO:0005634,GO:0030374,GO:0045944,GO:0046983
TU25344	
TU25348	
TU25349	
TU25347	
TU25350	
TU25351	GO:0005789,GO:0006633,GO:0016021,GO:0102158,GO:0102343,GO:0102344,GO:0102345
TU25353	
TU25354	
TU25352	
TU25355	
TU25356	
TU25357	GO:0000398,GO:0003677,GO:0005634
TU25358	GO:0000398,GO:0003677,GO:0005634
TU25359	GO:0000398,GO:0003677,GO:0005634
TU25360	GO:0005515,GO:0046872
TU25361	GO:0005794,GO:0006486,GO:0016020,GO:0016758
TU25362	GO:0000139,GO:0006486,GO:0016021,GO:0016758
TU25365	
TU25363	
TU25364	
TU25366	
TU25367	GO:0005783,GO:0005793,GO:0005794,GO:0006886,GO:0006888,GO:0007030,GO:0016021,GO:0030134,GO:0031083
TU25368	GO:0003677,GO:0003678,GO:0005524,GO:0005674,GO:0006367,GO:0016887,GO:0032508
TU25369	GO:0004553,GO:0005975
TU25371	GO:0004553,GO:0005975
TU25372	GO:0004553,GO:0005975
TU25370	GO:0004553,GO:0005975
TU25373	GO:0004553,GO:0005975
TU25374	GO:0004553,GO:0005975
TU25375	GO:0004553,GO:0005975
TU25376	GO:0004553,GO:0005975
TU25378	GO:0006633,GO:0016021,GO:0016717,GO:0046872
TU25377	GO:0006633,GO:0016021,GO:0016717,GO:0046872
TU25379	
TU25380	
TU25382	
TU25383	
TU25381	
TU25384	GO:0006886,GO:0031267
TU25392	
TU25394	GO:0004364,GO:0016021
TU25393	GO:0004364,GO:0016021
TU25395	GO:0004364,GO:0016021
TU25391	
TU25388	
TU25390	
TU25387	
TU25386	
TU25385	
TU25389	
TU25396	GO:0008080
TU25397	GO:0008080
TU25398	
TU25403	GO:0000439,GO:0006289,GO:0006351
TU25400	
TU25399	
TU25401	
TU25404	
TU25402	
TU25405	
TU25406	
TU25410	GO:0016021,GO:0022857,GO:0055085
TU25414	
TU25411	GO:0016020,GO:0055085
TU25409	GO:0016021,GO:0022857,GO:0055085
TU25408	GO:0016021,GO:0022857,GO:0055085
TU25413	GO:0016021,GO:0022857,GO:0055085
TU25407	GO:0016021,GO:0022857,GO:0055085
TU25412	GO:0016021,GO:0022857,GO:0055085
TU25416	GO:0016020
TU25415	GO:0016021,GO:0022857,GO:0055085
TU25417	
TU25418	
TU25419	GO:0005783,GO:0005829,GO:0006888,GO:0006891,GO:0030008,GO:0033106
TU25420	GO:0005887,GO:0030173,GO:0030176,GO:0033188,GO:0046513,GO:0047493
TU25422	
TU25421	GO:0046983
TU25424	GO:0046983
TU25423	
TU25425	
TU25426	
TU25427	GO:0016021
TU25428	GO:0016021,GO:0048856
TU25429	GO:0016021,GO:0048856
TU25430	
TU25431	GO:0005515,GO:0005737,GO:0007165,GO:0008270,GO:0042981
TU25433	GO:0046983
TU25432	GO:0004089,GO:0008270
TU25434	GO:0004089,GO:0005737,GO:0006730,GO:0008270
TU25435	GO:0016021,GO:0022857,GO:0055085
TU25438	
TU25439	
TU25440	
TU25436	GO:0016021,GO:0022857,GO:0055085
TU25437	GO:0016021,GO:0022857,GO:0055085
TU25442	GO:0016021,GO:0022857,GO:0055085
TU25441	GO:0016021,GO:0022857,GO:0055085
TU25444	
TU25443	GO:0005886,GO:0016021,GO:0034219,GO:0051119
TU25445	GO:0005886,GO:0016021,GO:0034219,GO:0051119
TU25448	GO:0005886,GO:0016021,GO:0034219,GO:0051119
TU25447	GO:0005886,GO:0016021,GO:0034219,GO:0051119
TU25446	GO:0005886,GO:0016021,GO:0034219,GO:0051119
TU25451	
TU25450	
TU25449	GO:0005886,GO:0016021,GO:0034219,GO:0051119
TU25452	GO:0005886,GO:0016021,GO:0034219,GO:0051119
TU25453	GO:0002161,GO:0004823,GO:0005524,GO:0006429,GO:0106074
TU25455	GO:0002161,GO:0004823,GO:0005524,GO:0006429,GO:0106074
TU25456	GO:0002161,GO:0004823,GO:0005524,GO:0006429,GO:0106074
TU25454	GO:0002161,GO:0004823,GO:0005524,GO:0006429,GO:0106074
TU25457	GO:0000245,GO:0004843,GO:0005681,GO:0008270,GO:0016579
TU25462	GO:0004500,GO:0005507
TU25463	GO:0004500,GO:0005507
TU25459	GO:0004674,GO:0005524,GO:0006468
TU25458	GO:0004674,GO:0005524,GO:0006468
TU25460	GO:0004674,GO:0005524,GO:0006468
TU25464	GO:0003676,GO:0004523
TU25461	GO:0003676,GO:0004523
TU25465	GO:0003676,GO:0008270,GO:0042575,GO:0044260
TU25466	
TU25467	
TU25468	
TU25469	
TU25470	
TU25471	
TU25472	
TU25473	
TU25474	
TU25475	
TU25476	GO:0003676,GO:0034645
TU25477	GO:0003676,GO:0034645
TU25478	GO:0003676,GO:0034645
TU25479	GO:0003676,GO:0034645
TU25480	GO:0003723,GO:0005515,GO:0005681,GO:0045292
TU25481	GO:0003723,GO:0005515,GO:0005681,GO:0045292
TU25482	GO:0002943,GO:0017150,GO:0050660
TU25483	GO:0016021,GO:0022857,GO:0055085
TU25485	
TU25484	
TU25486	GO:0016020
TU25487	GO:0016020
TU25489	
TU25490	
TU25488	
TU25491	GO:0005515
TU25492	GO:0006259
TU25493	GO:0016787
TU25494	GO:0052689
TU25495	GO:0052689
TU25496	
TU25497	GO:0016021,GO:0042302
TU25499	GO:0016021,GO:0042302
TU25498	GO:0042302
TU25500	
TU25502	GO:0016021,GO:0042302
TU25501	GO:0016021,GO:0042302
TU25503	GO:0016021,GO:0042302
TU25504	GO:0016021,GO:0042302
TU25505	GO:0016021,GO:0042302
TU25507	GO:0004518,GO:0005634,GO:0005737,GO:0046872
TU25506	GO:0004518,GO:0005634,GO:0005737,GO:0046872
TU25508	GO:0003677,GO:0005634,GO:0006915
TU25509	GO:0004518
TU25510	GO:0000166,GO:0003677,GO:0003887,GO:0006260
TU25511	
TU25512	GO:0004518
TU25513	GO:0004518
TU25514	GO:0004518
TU25515	GO:0004518
TU25516	GO:0004518
TU25517	
TU25518	
TU25519	
TU25520	
TU25521	
TU25522	GO:0004725,GO:0005634,GO:0005829,GO:0008330,GO:0016043,GO:0017017,GO:0035335,GO:0043409,GO:0106306,GO:0106307
TU25523	GO:0004725,GO:0005634,GO:0005829,GO:0008330,GO:0016043,GO:0017017,GO:0035335,GO:0043409,GO:0106306,GO:0106307
TU25526	GO:0003723,GO:0006396,GO:0008173,GO:0032259
TU25524	GO:0003735,GO:0005840,GO:0006412,GO:0019843,GO:0046872
TU25525	GO:0003735,GO:0005840,GO:0006412,GO:0019843,GO:0046872
TU25527	
TU25530	GO:0004698,GO:0005524,GO:0006468,GO:0035556
TU25531	
TU25529	
TU25528	
TU25532	GO:0004675,GO:0005524,GO:0006468,GO:0007178,GO:0016021,GO:0046872
TU25533	GO:0004675,GO:0005524,GO:0006468,GO:0007178,GO:0016021,GO:0046872
TU25534	GO:0004675,GO:0005524,GO:0006468,GO:0007178,GO:0016021
TU25535	GO:0016020
TU25539	GO:0004540,GO:0005777,GO:0010468,GO:1903231
TU25540	GO:0004540,GO:0005777,GO:0010468,GO:1903231
TU25536	GO:0005777,GO:0010468,GO:1903231
TU25537	GO:0005777,GO:0010468,GO:1903231
TU25538	GO:0005777,GO:0010468,GO:1903231
TU25541	GO:0003676
TU25545	GO:0005488
TU25544	
TU25543	GO:0005774,GO:0015078,GO:0016021,GO:0033179,GO:1902600
TU25542	GO:0005774,GO:0016021,GO:0033179,GO:0046961,GO:1902600
TU25546	
TU25547	
TU25549	
TU25548	
TU25550	GO:0005096
TU25551	GO:0005096
TU25552	
TU25553	
TU25554	GO:0000226
TU25555	GO:0005737,GO:0007051,GO:0030951,GO:0046785,GO:0051010,GO:0061863
TU25556	GO:0005737,GO:0007051,GO:0030951,GO:0046785,GO:0051010,GO:0061863
TU25564	GO:0005737,GO:0007051,GO:0030951,GO:0046785,GO:0051010,GO:0061863
TU25559	GO:0000226,GO:0015630,GO:0022402
TU25557	
TU25558	
TU25565	
TU25560	GO:0016021
TU25561	GO:0016021
TU25562	GO:0016021
TU25563	GO:0016021
TU25566	
TU25567	
TU25575	GO:0004594,GO:0005524,GO:0015937,GO:0016310
TU25571	GO:0004594,GO:0005524,GO:0015937,GO:0016310
TU25572	GO:0004594,GO:0005524,GO:0015937,GO:0016310
TU25569	GO:0004594,GO:0005524,GO:0015937,GO:0016310
TU25574	GO:0004594,GO:0005524,GO:0015937,GO:0016310
TU25573	GO:0004594,GO:0005524,GO:0015937,GO:0016310
TU25568	GO:0003676
TU25570	GO:0004594,GO:0005524,GO:0015937,GO:0016310
TU25576	GO:0007034
TU25580	GO:0003747,GO:0005737,GO:0006415
TU25582	GO:0003747,GO:0005737,GO:0006415
TU25581	GO:0003747,GO:0005737,GO:0006415
TU25584	GO:0016021
TU25577	
TU25583	GO:0016021
TU25578	GO:0022857,GO:0055085
TU25579	GO:0022857,GO:0055085
TU25588	
TU25585	GO:0004984,GO:0005549,GO:0007608,GO:0016020
TU25586	
TU25587	GO:0004984,GO:0005549,GO:0007608,GO:0016020
TU25589	GO:0048856
TU25590	
TU25591	
TU25593	
TU25594	
TU25592	
TU25595	
TU25596	
TU25598	
TU25597	
TU25599	
TU25600	
TU25601	GO:0016021
TU25602	GO:0005737,GO:0006511,GO:0007275
TU25604	GO:0005737,GO:0006511,GO:0007275,GO:0008270
TU25603	GO:0005737,GO:0006511,GO:0007275,GO:0008270
TU25605	
TU25606	GO:0005576,GO:0008061
TU25607	GO:0005576,GO:0008061
TU25608	GO:0005576,GO:0008061
TU25609	GO:0005576,GO:0008061
TU25610	GO:0005576,GO:0008061
TU25611	GO:0005576,GO:0008061
TU25612	GO:0005576,GO:0008061
TU25613	GO:0005576,GO:0008061
TU25614	GO:0005576,GO:0008061
TU25615	GO:0005576,GO:0008061
TU25616	GO:0005576,GO:0008061
TU25617	GO:0005576,GO:0008061
TU25618	GO:0005576,GO:0008061
TU25619	GO:0005576,GO:0008061
TU25620	
TU25622	
TU25621	
TU25624	
TU25623	
TU25625	
TU25629	
TU25626	
TU25628	
TU25627	
TU25630	
TU25631	
TU25633	GO:0005576,GO:0008061
TU25632	GO:0005576,GO:0008061
TU25634	GO:0005576,GO:0008061
TU25636	GO:0005576,GO:0008061
TU25637	GO:0005576,GO:0008061
TU25635	
TU25639	GO:0006508,GO:0016021,GO:0031225,GO:0046872,GO:0070573
TU25638	
TU25642	
TU25640	GO:0006751,GO:0036374
TU25641	GO:0006751,GO:0036374
TU25643	
TU25644	
TU25646	
TU25645	
TU25647	GO:0005524,GO:0005737,GO:0005874,GO:0007018,GO:0008569,GO:0030286,GO:0045505,GO:0051959,GO:0097729
TU25648	
TU25649	GO:0005524,GO:0005737,GO:0005874,GO:0007018,GO:0008569,GO:0030286,GO:0045505,GO:0051959,GO:0097729
TU25650	GO:0005524,GO:0005737,GO:0005874,GO:0007018,GO:0008569,GO:0030286,GO:0045505,GO:0051959,GO:0097729
TU25651	GO:0005524,GO:0005737,GO:0005874,GO:0007018,GO:0008569,GO:0030286,GO:0045505,GO:0051959,GO:0097729
